Timer;Accel1X;Accel1Y;Accel1Z;Gyro1X;Gyro1Y;Gyro1Z;Accel2X;Accel2Y;Accel2Z;Gyro2X;Gyro2Y;Gyro2Z;Flexion;Latitude;Longitude;Altitude;Vitesse;Orientation;Satellites;HDOP
1736949081.0;;;;;;;;;;;;;;48.85838;2.333614;36.4;;;;
1736949082.0;;;;;;;;;;;;;;48.858391;2.333577;36.4;;;;
1736949083.0;;;;;;;;;;;;;;48.8584;2.333542;36.4;;;;
1736949084.0;;;;;;;;;;;;;;48.858412;2.333505;36.2;;;;
1736949085.0;;;;;;;;;;;;;;48.858424;2.333468;36.4;;;;
1736949086.0;;;;;;;;;;;;;;48.85843;2.33343;36.4;;;;
1736949087.0;;;;;;;;;;;;;;48.858437;2.333397;36.4;;;;
1736949088.0;;;;;;;;;;;;;;48.858443;2.333359;36.4;;;;
1736949089.0;;;;;;;;;;;;;;48.858454;2.333318;36.6;;;;
1736949090.0;;;;;;;;;;;;;;48.858464;2.33328;36.6;;;;
1736949091.0;;;;;;;;;;;;;;48.858479;2.333247;36.6;;;;
1736949092.0;;;;;;;;;;;;;;48.858483;2.333214;36.8;;;;
1736949093.0;;;;;;;;;;;;;;48.858495;2.333177;36.8;;;;
1736949094.0;;;;;;;;;;;;;;48.858505;2.333146;36.8;;;;
1736949095.0;;;;;;;;;;;;;;48.858518;2.33311;36.8;;;;
1736949096.0;;;;;;;;;;;;;;48.858529;2.333073;36.8;;;;
1736949097.0;;;;;;;;;;;;;;48.858536;2.333033;37.0;;;;
1736949098.0;;;;;;;;;;;;;;48.858546;2.332995;37.0;;;;
1736949099.0;;;;;;;;;;;;;;48.85856;2.332957;37.0;;;;
1736949100.0;;;;;;;;;;;;;;48.858574;2.332927;37.0;;;;
1736949101.0;;;;;;;;;;;;;;48.858583;2.33289;37.0;;;;
1736949102.0;;;;;;;;;;;;;;48.858597;2.332855;36.8;;;;
1736949103.0;;;;;;;;;;;;;;48.85861;2.332813;37.0;;;;
1736949104.0;;;;;;;;;;;;;;48.858621;2.332782;37.0;;;;
1736949105.0;;;;;;;;;;;;;;48.858632;2.332744;37.0;;;;
1736949106.0;;;;;;;;;;;;;;48.858641;2.332703;37.0;;;;
1736949107.0;;;;;;;;;;;;;;48.858648;2.332666;37.0;;;;
1736949108.0;;;;;;;;;;;;;;48.858658;2.332621;37.0;;;;
1736949109.0;;;;;;;;;;;;;;48.858665;2.332584;37.0;;;;
1736949110.0;;;;;;;;;;;;;;48.858666;2.332551;37.0;;;;
1736949111.0;;;;;;;;;;;;;;48.858681;2.332512;36.8;;;;
1736949112.0;;;;;;;;;;;;;;48.858694;2.332472;36.8;;;;
1736949113.0;;;;;;;;;;;;;;48.85871;2.332441;37.0;;;;
1736949114.0;;;;;;;;;;;;;;48.858727;2.332407;37.0;;;;
1736949115.0;;;;;;;;;;;;;;48.858739;2.332365;37.0;;;;
1736949116.0;;;;;;;;;;;;;;48.858742;2.332323;37.0;;;;
1736949117.0;;;;;;;;;;;;;;48.858755;2.332282;37.0;;;;
1736949118.0;;;;;;;;;;;;;;48.85877;2.332252;37.2;;;;
1736949119.0;;;;;;;;;;;;;;48.858776;2.332214;37.2;;;;
1736949120.0;;;;;;;;;;;;;;48.858784;2.332178;37.2;;;;
1736949121.0;;;;;;;;;;;;;;48.858795;2.332143;37.4;;;;
1736949122.0;;;;;;;;;;;;;;48.858803;2.332106;37.2;;;;
1736949123.0;;;;;;;;;;;;;;48.858811;2.332064;37.2;;;;
1736949124.0;;;;;;;;;;;;;;48.858821;2.33203;37.2;;;;
1736949125.0;;;;;;;;;;;;;;48.858831;2.331996;37.0;;;;
1736949126.0;;;;;;;;;;;;;;48.858844;2.331964;37.0;;;;
1736949127.0;;;;;;;;;;;;;;48.858854;2.33193;37.0;;;;
1736949128.0;;;;;;;;;;;;;;48.85886;2.331891;37.0;;;;
1736949129.0;;;;;;;;;;;;;;48.858871;2.33185;37.0;;;;
1736949130.0;;;;;;;;;;;;;;48.85888;2.331807;37.0;;;;
1736949131.0;;;;;;;;;;;;;;48.858892;2.331768;37.0;;;;
1736949132.0;;;;;;;;;;;;;;48.858897;2.331733;37.0;;;;
1736949133.0;;;;;;;;;;;;;;48.858907;2.331698;37.0;;;;
1736949134.0;;;;;;;;;;;;;;48.858916;2.331654;37.0;;;;
1736949135.0;;;;;;;;;;;;;;48.858929;2.331609;37.0;;;;
1736949136.0;;;;;;;;;;;;;;48.85894;2.331572;37.0;;;;
1736949137.0;;;;;;;;;;;;;;48.858951;2.33153;37.0;;;;
1736949138.0;;;;;;;;;;;;;;48.858964;2.331499;37.0;;;;
1736949139.0;;;;;;;;;;;;;;48.858972;2.331465;37.0;;;;
1736949140.0;;;;;;;;;;;;;;48.858984;2.331432;37.0;;;;
1736949141.0;;;;;;;;;;;;;;48.858993;2.331402;37.0;;;;
1736949142.0;;;;;;;;;;;;;;48.859002;2.331365;37.0;;;;
1736949143.0;;;;;;;;;;;;;;48.859015;2.331334;37.0;;;;
1736949144.0;;;;;;;;;;;;;;48.859024;2.331297;36.8;;;;
1736949145.0;;;;;;;;;;;;;;48.85903;2.33126;36.8;;;;
1736949146.0;;;;;;;;;;;;;;48.859039;2.331218;36.8;;;;
1736949147.0;;;;;;;;;;;;;;48.859048;2.331175;36.8;;;;
1736949148.0;;;;;;;;;;;;;;48.859061;2.331135;36.8;;;;
1736949149.0;;;;;;;;;;;;;;48.859072;2.331097;36.8;;;;
1736949150.0;;;;;;;;;;;;;;48.859083;2.331058;36.8;;;;
1736949151.0;;;;;;;;;;;;;;48.859096;2.331021;36.8;;;;
1736949152.0;;;;;;;;;;;;;;48.85911;2.330992;36.8;;;;
1736949153.0;;;;;;;;;;;;;;48.859121;2.330956;36.8;;;;
1736949154.0;;;;;;;;;;;;;;48.859132;2.330917;37.0;;;;
1736949155.0;;;;;;;;;;;;;;48.859142;2.33088;36.8;;;;
1736949156.0;;;;;;;;;;;;;;48.859145;2.330846;36.8;;;;
1736949157.0;;;;;;;;;;;;;;48.859152;2.330802;36.8;;;;
1736949158.0;;;;;;;;;;;;;;48.859163;2.330762;37.0;;;;
1736949159.0;;;;;;;;;;;;;;48.859169;2.330724;37.0;;;;
1736949160.0;;;;;;;;;;;;;;48.859178;2.330696;37.0;;;;
1736949161.0;;;;;;;;;;;;;;48.85919;2.330659;37.0;;;;
1736949162.0;;;;;;;;;;;;;;48.859203;2.330624;37.0;;;;
1736949163.0;;;;;;;;;;;;;;48.859212;2.33059;37.0;;;;
1736949164.0;;;;;;;;;;;;;;48.859226;2.330546;37.0;;;;
1736949165.0;;;;;;;;;;;;;;48.859234;2.330505;37.0;;;;
1736949166.0;;;;;;;;;;;;;;48.859246;2.330456;37.0;;;;
1736949167.0;;;;;;;;;;;;;;48.859257;2.330423;36.8;;;;
1736949168.0;;;;;;;;;;;;;;48.859262;2.330386;36.8;;;;
1736949169.0;;;;;;;;;;;;;;48.859277;2.330356;36.8;;;;
1736949170.0;;;;;;;;;;;;;;48.859289;2.330318;36.8;;;;
1736949171.0;;;;;;;;;;;;;;48.859303;2.330283;36.8;;;;
1736949172.0;;;;;;;;;;;;;;48.859314;2.330246;36.8;;;;
1736949173.0;;;;;;;;;;;;;;48.859329;2.330211;36.8;;;;
1736949174.0;;;;;;;;;;;;;;48.859343;2.330173;36.8;;;;
1736949175.0;;;;;;;;;;;;;;48.859358;2.330128;36.8;;;;
1736949176.0;;;;;;;;;;;;;;48.859368;2.330088;37.0;;;;
1736949177.0;;;;;;;;;;;;;;48.859377;2.330055;37.0;;;;
1736949178.0;;;;;;;;;;;;;;48.859388;2.330027;37.0;;;;
1736949179.0;;;;;;;;;;;;;;48.859401;2.329984;37.0;;;;
1736949180.0;;;;;;;;;;;;;;48.859409;2.329951;37.0;;;;
1736949181.0;;;;;;;;;;;;;;48.859424;2.329915;37.2;;;;
1736949182.0;;;;;;;;;;;;;;48.859437;2.329884;37.4;;;;
1736949183.0;;;;;;;;;;;;;;48.859447;2.329848;37.4;;;;
1736949184.0;;;;;;;;;;;;;;48.859454;2.32982;37.4;;;;
1736949185.0;;;;;;;;;;;;;;48.859462;2.329784;37.6;;;;
1736949186.0;;;;;;;;;;;;;;48.859473;2.32975;37.6;;;;
1736949187.0;;;;;;;;;;;;;;48.859483;2.329706;37.8;;;;
1736949188.0;;;;;;;;;;;;;;48.859502;2.329674;38.0;;;;
1736949189.0;;;;;;;;;;;;;;48.859515;2.329639;38.0;;;;
1736949190.0;;;;;;;;;;;;;;48.859527;2.3296;38.0;;;;
1736949191.0;;;;;;;;;;;;;;48.859542;2.329563;38.0;;;;
1736949192.0;;;;;;;;;;;;;;48.859554;2.329527;38.2;;;;
1736949193.0;;;;;;;;;;;;;;48.859557;2.329498;38.2;;;;
1736949194.0;;;;;;;;;;;;;;48.859567;2.329462;38.4;;;;
1736949195.0;;;;;;;;;;;;;;48.859574;2.329423;38.4;;;;
1736949207.0;;;;;;;;;;;;;;48.859594;2.329375;38.6;;;;
1736949208.0;;;;;;;;;;;;;;48.859608;2.329338;38.6;;;;
1736949209.0;;;;;;;;;;;;;;48.859623;2.329295;38.4;;;;
1736949210.0;;;;;;;;;;;;;;48.85964;2.329253;38.0;;;;
1736949211.0;;;;;;;;;;;;;;48.859651;2.329207;38.0;;;;
1736949212.0;;;;;;;;;;;;;;48.859659;2.329166;37.8;;;;
1736949213.0;;;;;;;;;;;;;;48.859669;2.32913;37.8;;;;
1736949214.0;;;;;;;;;;;;;;48.859686;2.329092;37.8;;;;
1736949215.0;;;;;;;;;;;;;;48.859697;2.329057;37.8;;;;
1736949216.0;;;;;;;;;;;;;;48.859712;2.329018;37.8;;;;
1736949217.0;;;;;;;;;;;;;;48.859728;2.32898;37.6;;;;
1736949218.0;;;;;;;;;;;;;;48.859738;2.328938;37.4;;;;
1736949219.0;;;;;;;;;;;;;;48.859752;2.3289;37.4;;;;
1736949220.0;;;;;;;;;;;;;;48.859766;2.328867;37.2;;;;
1736949221.0;;;;;;;;;;;;;;48.859776;2.328826;37.0;;;;
1736949222.0;;;;;;;;;;;;;;48.859787;2.328799;36.8;;;;
1736949223.0;;;;;;;;;;;;;;48.859796;2.328766;36.8;;;;
1736949224.0;;;;;;;;;;;;;;48.859805;2.328734;36.8;;;;
1736949225.0;;;;;;;;;;;;;;48.859814;2.328702;36.8;;;;
1736949226.0;;;;;;;;;;;;;;48.859828;2.32867;36.8;;;;
1736949227.0;;;;;;;;;;;;;;48.859841;2.328634;36.8;;;;
1736949228.0;;;;;;;;;;;;;;48.859854;2.3286;36.8;;;;
1736949229.0;;;;;;;;;;;;;;48.85987;2.328562;36.8;;;;
1736949230.0;;;;;;;;;;;;;;48.859884;2.328526;36.8;;;;
1736949231.0;;;;;;;;;;;;;;48.859898;2.328488;36.8;;;;
1736949232.0;;;;;;;;;;;;;;48.859912;2.328455;36.6;;;;
1736949233.0;;;;;;;;;;;;;;48.85992;2.32842;36.6;;;;
1736949234.0;;;;;;;;;;;;;;48.859935;2.328384;36.6;;;;
1736949235.0;;;;;;;;;;;;;;48.859951;2.328351;36.6;;;;
1736949236.0;;;;;;;;;;;;;;48.859961;2.328312;36.6;;;;
1736949237.0;;;;;;;;;;;;;;48.85997;2.328278;36.6;;;;
1736949238.0;;;;;;;;;;;;;;48.859977;2.328238;36.6;;;;
1736949239.0;;;;;;;;;;;;;;48.859987;2.328203;36.6;;;;
1736949240.0;;;;;;;;;;;;;;48.859997;2.328163;36.6;;;;
1736949241.0;;;;;;;;;;;;;;48.860014;2.328122;36.6;;;;
1736949242.0;;;;;;;;;;;;;;48.860033;2.328088;36.6;;;;
1736949243.0;;;;;;;;;;;;;;48.860051;2.328056;36.6;;;;
1736949244.0;;;;;;;;;;;;;;48.86007;2.328023;36.6;;;;
1736949245.0;;;;;;;;;;;;;;48.860092;2.327995;36.4;;;;
1736949246.0;;;;;;;;;;;;;;48.86011;2.327962;36.2;;;;
1736949247.0;;;;;;;;;;;;;;48.860131;2.327928;36.2;;;;
1736949248.0;;;;;;;;;;;;;;48.860144;2.327889;36.2;;;;
1736949249.0;;;;;;;;;;;;;;48.860163;2.327851;36.0;;;;
1736949250.0;;;;;;;;;;;;;;48.860181;2.327815;36.0;;;;
1736949251.0;;;;;;;;;;;;;;48.860196;2.327776;36.0;;;;
1736949252.0;;;;;;;;;;;;;;48.860214;2.327745;35.8;;;;
1736949253.0;;;;;;;;;;;;;;48.860232;2.327707;35.8;;;;
1736949254.0;;;;;;;;;;;;;;48.860243;2.327671;35.4;;;;
1736949255.0;;;;;;;;;;;;;;48.86026;2.327629;35.2;;;;
1736949256.0;;;;;;;;;;;;;;48.860274;2.327588;35.0;;;;
1736949257.0;;;;;;;;;;;;;;48.860287;2.327543;34.8;;;;
1736949258.0;;;;;;;;;;;;;;48.860307;2.327499;34.6;;;;
1736949259.0;;;;;;;;;;;;;;48.860326;2.327463;34.6;;;;
1736949260.0;;;;;;;;;;;;;;48.860341;2.327423;34.2;;;;
1736949261.0;;;;;;;;;;;;;;48.860362;2.327387;34.0;;;;
1736949262.0;;;;;;;;;;;;;;48.860377;2.32735;33.8;;;;
1736949263.0;;;;;;;;;;;;;;48.860394;2.327316;33.4;;;;
1736949264.0;;;;;;;;;;;;;;48.860408;2.327285;33.0;;;;
1736949265.0;;;;;;;;;;;;;;48.860424;2.327247;32.6;;;;
1736949266.0;;;;;;;;;;;;;;48.860435;2.327207;32.4;;;;
1736949267.0;;;;;;;;;;;;;;48.860448;2.327161;32.4;;;;
1736949268.0;;;;;;;;;;;;;;48.860462;2.327123;32.0;;;;
1736949269.0;;;;;;;;;;;;;;48.860471;2.327081;32.0;;;;
1736949270.0;;;;;;;;;;;;;;48.860479;2.327046;31.8;;;;
1736949271.0;;;;;;;;;;;;;;48.86049;2.327005;31.8;;;;
1736949272.0;;;;;;;;;;;;;;48.860501;2.326966;31.8;;;;
1736949273.0;;;;;;;;;;;;;;48.860508;2.326927;31.8;;;;
1736949274.0;;;;;;;;;;;;;;48.86052;2.326887;31.8;;;;
1736949275.0;;;;;;;;;;;;;;48.860534;2.326853;31.8;;;;
1736949276.0;;;;;;;;;;;;;;48.860545;2.326817;31.8;;;;
1736949277.0;;;;;;;;;;;;;;48.860556;2.326776;31.8;;;;
1736949278.0;;;;;;;;;;;;;;48.86057;2.326739;31.8;;;;
1736949279.0;;;;;;;;;;;;;;48.860578;2.326705;31.6;;;;
1736949280.0;;;;;;;;;;;;;;48.860589;2.326665;31.6;;;;
1736949281.0;;;;;;;;;;;;;;48.8606;2.326626;31.6;;;;
1736949282.0;;;;;;;;;;;;;;48.860612;2.326585;31.6;;;;
1736949283.0;;;;;;;;;;;;;;48.860621;2.32655;31.6;;;;
1736949284.0;;;;;;;;;;;;;;48.860633;2.326513;31.6;;;;
1736949285.0;;;;;;;;;;;;;;48.860649;2.32648;31.8;;;;
1736949286.0;;;;;;;;;;;;;;48.860664;2.326443;31.8;;;;
1736949287.0;;;;;;;;;;;;;;48.860684;2.326404;31.6;;;;
1736949288.0;;;;;;;;;;;;;;48.860696;2.326369;31.6;;;;
1736949289.0;;;;;;;;;;;;;;48.860703;2.326331;31.6;;;;
1736949290.0;;;;;;;;;;;;;;48.860711;2.326294;31.6;;;;
1736949291.0;;;;;;;;;;;;;;48.86072;2.326253;31.6;;;;
1736949292.0;;;;;;;;;;;;;;48.860728;2.326216;31.6;;;;
1736949293.0;;;;;;;;;;;;;;48.860739;2.326176;31.6;;;;
1736949294.0;;;;;;;;;;;;;;48.86075;2.326138;31.6;;;;
1736949295.0;;;;;;;;;;;;;;48.860762;2.3261;31.6;;;;
1736949296.0;;;;;;;;;;;;;;48.860775;2.326063;31.6;;;;
1736949297.0;;;;;;;;;;;;;;48.860786;2.326028;31.6;;;;
1736949298.0;;;;;;;;;;;;;;48.860799;2.325995;31.6;;;;
1736949299.0;;;;;;;;;;;;;;48.860808;2.325962;31.6;;;;
1736949300.0;;;;;;;;;;;;;;48.860817;2.325924;31.6;;;;
1736949301.0;;;;;;;;;;;;;;48.860828;2.32589;31.6;;;;
1736949302.0;;;;;;;;;;;;;;48.86084;2.325854;31.6;;;;
1736949303.0;;;;;;;;;;;;;;48.860852;2.325818;31.6;;;;
1736949304.0;;;;;;;;;;;;;;48.860861;2.325778;31.6;;;;
1736949305.0;;;;;;;;;;;;;;48.860872;2.325736;31.6;;;;
1736949306.0;;;;;;;;;;;;;;48.860885;2.325697;31.6;;;;
1736949307.0;;;;;;;;;;;;;;48.860894;2.325661;31.6;;;;
1736949308.0;;;;;;;;;;;;;;48.860906;2.325629;31.6;;;;
1736949309.0;;;;;;;;;;;;;;48.860918;2.325591;31.6;;;;
1736949310.0;;;;;;;;;;;;;;48.860926;2.325555;31.4;;;;
1736949311.0;;;;;;;;;;;;;;48.860941;2.325513;31.4;;;;
1736949312.0;;;;;;;;;;;;;;48.86095;2.325476;31.4;;;;
1736949313.0;;;;;;;;;;;;;;48.860961;2.325434;31.4;;;;
1736949314.0;;;;;;;;;;;;;;48.860972;2.325398;31.4;;;;
1736949315.0;;;;;;;;;;;;;;48.860984;2.325362;31.6;;;;
1736949316.0;;;;;;;;;;;;;;48.860993;2.325327;31.6;;;;
1736949317.0;;;;;;;;;;;;;;48.861002;2.325297;31.6;;;;
1736949318.0;;;;;;;;;;;;;;48.861012;2.325262;31.6;;;;
1736949319.0;;;;;;;;;;;;;;48.861023;2.325229;31.4;;;;
1736949320.0;;;;;;;;;;;;;;48.861031;2.325192;31.4;;;;
1736949321.0;;;;;;;;;;;;;;48.861042;2.32515;31.4;;;;
1736949322.0;;;;;;;;;;;;;;48.861052;2.325108;31.2;;;;
1736949323.0;;;;;;;;;;;;;;48.861065;2.325066;31.2;;;;
1736949324.0;;;;;;;;;;;;;;48.861073;2.325032;31.0;;;;
1736949325.0;;;;;;;;;;;;;;48.861081;2.324998;31.0;;;;
1736949326.0;;;;;;;;;;;;;;48.861091;2.324961;31.0;;;;
1736949327.0;;;;;;;;;;;;;;48.861104;2.324913;31.0;;;;
1736949328.0;;;;;;;;;;;;;;48.861114;2.324876;31.0;;;;
1736949329.0;;;;;;;;;;;;;;48.861123;2.324838;31.0;;;;
1736949330.0;;;;;;;;;;;;;;48.861133;2.324799;31.0;;;;
1736949331.0;;;;;;;;;;;;;;48.861141;2.32476;31.0;;;;
1736949332.0;;;;;;;;;;;;;;48.861152;2.32472;31.0;;;;
1736949333.0;;;;;;;;;;;;;;48.861163;2.324686;31.0;;;;
1736949334.0;;;;;;;;;;;;;;48.861176;2.324647;31.0;;;;
1736949335.0;;;;;;;;;;;;;;48.861188;2.324613;30.8;;;;
1736949336.0;;;;;;;;;;;;;;48.861199;2.324581;31.0;;;;
1736949337.0;;;;;;;;;;;;;;48.861206;2.324553;31.0;;;;
1736949338.0;;;;;;;;;;;;;;48.861214;2.324522;31.0;;;;
1736949339.0;;;;;;;;;;;;;;48.861223;2.324491;30.8;;;;
1736949340.0;;;;;;;;;;;;;;48.861233;2.324457;31.0;;;;
1736949341.0;;;;;;;;;;;;;;48.861246;2.324423;31.0;;;;
1736949342.0;;;;;;;;;;;;;;48.861254;2.324388;31.0;;;;
1736949343.0;;;;;;;;;;;;;;48.861262;2.32436;31.2;;;;
1736949344.0;;;;;;;;;;;;;;48.861272;2.324316;31.0;;;;
1736949345.0;;;;;;;;;;;;;;48.861286;2.324277;31.0;;;;
1736949346.0;;;;;;;;;;;;;;48.861298;2.324243;31.0;;;;
1736949347.0;;;;;;;;;;;;;;48.86131;2.324208;31.0;;;;
1736949348.0;;;;;;;;;;;;;;48.861318;2.32417;31.0;;;;
1736949349.0;;;;;;;;;;;;;;48.861324;2.324139;31.2;;;;
1736949350.0;;;;;;;;;;;;;;48.861336;2.324102;31.0;;;;
1736949351.0;;;;;;;;;;;;;;48.861347;2.324067;31.2;;;;
1736949352.0;;;;;;;;;;;;;;48.861357;2.324033;31.2;;;;
1736949353.0;;;;;;;;;;;;;;48.861366;2.323996;31.2;;;;
1736949354.0;;;;;;;;;;;;;;48.86138;2.323956;31.4;;;;
1736949355.0;;;;;;;;;;;;;;48.861389;2.323917;31.4;;;;
1736949356.0;;;;;;;;;;;;;;48.861398;2.323881;31.4;;;;
1736949357.0;;;;;;;;;;;;;;48.861404;2.323849;31.4;;;;
1736949358.0;;;;;;;;;;;;;;48.861416;2.323816;31.4;;;;
1736949359.0;;;;;;;;;;;;;;48.861426;2.323781;31.4;;;;
1736949360.0;;;;;;;;;;;;;;48.861439;2.323745;31.4;;;;
1736949361.0;;;;;;;;;;;;;;48.861449;2.323718;31.2;;;;
1736949362.0;;;;;;;;;;;;;;48.861459;2.323678;31.2;;;;
1736949363.0;;;;;;;;;;;;;;48.861467;2.323637;31.2;;;;
1736949364.0;;;;;;;;;;;;;;48.861479;2.323596;31.2;;;;
1736949365.0;;;;;;;;;;;;;;48.861488;2.323558;31.2;;;;
1736949366.0;;;;;;;;;;;;;;48.861499;2.323525;31.4;;;;
1736949367.0;;;;;;;;;;;;;;48.861511;2.323497;31.2;;;;
1736949368.0;;;;;;;;;;;;;;48.86152;2.323457;31.4;;;;
1736949369.0;;;;;;;;;;;;;;48.861527;2.323422;31.4;;;;
1736949370.0;;;;;;;;;;;;;;48.861536;2.323385;31.4;;;;
1736949371.0;;;;;;;;;;;;;;48.861542;2.323348;31.4;;;;
1736949372.0;;;;;;;;;;;;;;48.861554;2.323305;31.4;;;;
1736949373.0;;;;;;;;;;;;;;48.861563;2.323268;31.4;;;;
1736949374.0;;;;;;;;;;;;;;48.861572;2.323228;31.2;;;;
1736949375.0;;;;;;;;;;;;;;48.861586;2.323188;31.2;;;;
1736949376.0;;;;;;;;;;;;;;48.861595;2.323157;31.2;;;;
1736949377.0;;;;;;;;;;;;;;48.861607;2.323122;31.2;;;;
1736949378.0;;;;;;;;;;;;;;48.861619;2.323085;31.2;;;;
1736949379.0;;;;;;;;;;;;;;48.861631;2.323052;31.2;;;;
1736949380.0;;;;;;;;;;;;;;48.861642;2.323021;31.2;;;;
1736949381.0;;;;;;;;;;;;;;48.86165;2.322985;31.4;;;;
1736949382.0;;;;;;;;;;;;;;48.861659;2.32295;31.6;;;;
1736949383.0;;;;;;;;;;;;;;48.861669;2.322909;31.6;;;;
1736949384.0;;;;;;;;;;;;;;48.861679;2.322867;31.6;;;;
1736949385.0;;;;;;;;;;;;;;48.86169;2.322831;31.6;;;;
1736949386.0;;;;;;;;;;;;;;48.8617;2.322796;31.6;;;;
1736949387.0;;;;;;;;;;;;;;48.861706;2.322758;31.6;;;;
1736949388.0;;;;;;;;;;;;;;48.861719;2.322716;31.6;;;;
1736949389.0;;;;;;;;;;;;;;48.861734;2.322677;31.4;;;;
1736949390.0;;;;;;;;;;;;;;48.861744;2.322645;31.4;;;;
1736949391.0;;;;;;;;;;;;;;48.861752;2.322613;31.4;;;;
1736949392.0;;;;;;;;;;;;;;48.861761;2.322583;31.4;;;;
1736949393.0;;;;;;;;;;;;;;48.861772;2.322544;31.4;;;;
1736949394.0;;;;;;;;;;;;;;48.861783;2.322508;31.4;;;;
1736949395.0;;;;;;;;;;;;;;48.861792;2.322475;31.4;;;;
1736949396.0;;;;;;;;;;;;;;48.861806;2.322435;31.4;;;;
1736949397.0;;;;;;;;;;;;;;48.861818;2.322398;31.4;;;;
1736949398.0;;;;;;;;;;;;;;48.861829;2.322355;31.4;;;;
1736949399.0;;;;;;;;;;;;;;48.86184;2.322316;31.4;;;;
1736949400.0;;;;;;;;;;;;;;48.861853;2.322283;31.4;;;;
1736949401.0;;;;;;;;;;;;;;48.86186;2.322252;31.4;;;;
1736949402.0;;;;;;;;;;;;;;48.861867;2.322221;31.4;;;;
1736949403.0;;;;;;;;;;;;;;48.861883;2.322182;31.4;;;;
1736949404.0;;;;;;;;;;;;;;48.861893;2.322142;31.4;;;;
1736949405.0;;;;;;;;;;;;;;48.861905;2.322112;31.6;;;;
1736949406.0;;;;;;;;;;;;;;48.86192;2.32208;31.6;;;;
1736949407.0;;;;;;;;;;;;;;48.861932;2.322046;31.4;;;;
1736949408.0;;;;;;;;;;;;;;48.861944;2.32202;31.4;;;;
1736949409.0;;;;;;;;;;;;;;48.861954;2.321989;31.4;;;;
1736949410.0;;;;;;;;;;;;;;48.861967;2.32195;31.4;;;;
1736949411.0;;;;;;;;;;;;;;48.861979;2.32191;31.4;;;;
1736949412.0;;;;;;;;;;;;;;48.86199;2.321875;31.2;;;;
1736949413.0;;;;;;;;;;;;;;48.862002;2.321833;31.4;;;;
1736949414.0;;;;;;;;;;;;;;48.862009;2.321796;31.2;;;;
1736949415.0;;;;;;;;;;;;;;48.862022;2.321758;31.2;;;;
1736949416.0;;;;;;;;;;;;;;48.862035;2.321725;31.0;;;;
1736949417.0;;;;;;;;;;;;;;48.862043;2.32169;31.0;;;;
1736949418.0;;;;;;;;;;;;;;48.862057;2.321656;31.2;;;;
1736949419.0;;;;;;;;;;;;;;48.862068;2.321622;31.2;;;;
1736949420.0;;;;;;;;;;;;;;48.86208;2.321581;31.2;;;;
1736949421.0;;;;;;;;;;;;;;48.862089;2.321542;31.0;;;;
1736949422.0;;;;;;;;;;;;;;48.862103;2.321495;31.0;;;;
1736949423.0;;;;;;;;;;;;;;48.862112;2.321462;31.2;;;;
1736949424.0;;;;;;;;;;;;;;48.86212;2.32143;31.4;;;;
1736949425.0;;;;;;;;;;;;;;48.862126;2.321392;31.2;;;;
1736949426.0;;;;;;;;;;;;;;48.862137;2.321356;31.4;;;;
1736949427.0;;;;;;;;;;;;;;48.862148;2.321323;31.2;;;;
1736949428.0;;;;;;;;;;;;;;48.862158;2.321289;31.2;;;;
1736949429.0;;;;;;;;;;;;;;48.862172;2.321251;31.4;;;;
1736949430.0;;;;;;;;;;;;;;48.862183;2.321219;31.4;;;;
1736949431.0;;;;;;;;;;;;;;48.862191;2.32119;31.4;;;;
1736949432.0;;;;;;;;;;;;;;48.862199;2.321149;31.4;;;;
1736949433.0;;;;;;;;;;;;;;48.862214;2.321106;31.4;;;;
1736949434.0;;;;;;;;;;;;;;48.862229;2.321067;31.4;;;;
1736949435.0;;;;;;;;;;;;;;48.862239;2.321028;31.4;;;;
1736949436.0;;;;;;;;;;;;;;48.862248;2.32099;31.4;;;;
1736949437.0;;;;;;;;;;;;;;48.862258;2.32095;31.4;;;;
1736949438.0;;;;;;;;;;;;;;48.862264;2.320915;31.4;;;;
1736949439.0;;;;;;;;;;;;;;48.862276;2.320874;31.4;;;;
1736949440.0;;;;;;;;;;;;;;48.862289;2.32084;31.6;;;;
1736949441.0;;;;;;;;;;;;;;48.862296;2.320807;31.6;;;;
1736949442.0;;;;;;;;;;;;;;48.862305;2.32077;31.6;;;;
1736949443.0;;;;;;;;;;;;;;48.862318;2.320729;31.6;;;;
1736949444.0;;;;;;;;;;;;;;48.862326;2.320697;31.6;;;;
1736949445.0;;;;;;;;;;;;;;48.862336;2.320666;31.6;;;;
1736949446.0;;;;;;;;;;;;;;48.86235;2.320619;31.6;;;;
1736949447.0;;;;;;;;;;;;;;48.86236;2.320585;31.6;;;;
1736949448.0;;;;;;;;;;;;;;48.862374;2.320538;31.6;;;;
1736949449.0;;;;;;;;;;;;;;48.862386;2.320495;31.6;;;;
1736949450.0;;;;;;;;;;;;;;48.862395;2.320456;31.4;;;;
1736949451.0;;;;;;;;;;;;;;48.862408;2.320424;31.4;;;;
1736949452.0;;;;;;;;;;;;;;48.86242;2.320382;31.4;;;;
1736949453.0;;;;;;;;;;;;;;48.862434;2.320346;31.4;;;;
1736949454.0;;;;;;;;;;;;;;48.862446;2.320312;31.4;;;;
1736949455.0;;;;;;;;;;;;;;48.862457;2.320274;31.4;;;;
