Timer;Latitude;Longitude;Altitude;Vitesse;Allure
1736949109.0;48.858665;2.332584;37.0;10.167852315902572;5.9009511680416225
1736949110.0;48.858666;2.332551;37.0;8.726566438076656;6.8755564317028295
1736949111.0;48.858681;2.332512;36.8;11.924792348256261;5.031534155709947
1736949112.0;48.858694;2.332472;36.8;11.778706275224396;5.093938043620749
1736949113.0;48.85871;2.332441;37.0;10.396692205851373;5.771066298012683
1736949114.0;48.858727;2.332407;37.0;11.26888455680635;5.324395657577333
1736949115.0;48.858739;2.332365;37.0;12.090287133122553;4.962661294918628
1736949116.0;48.858742;2.332323;37.0;11.159646434262797;5.376514422158177
1736949117.0;48.858755;2.332282;37.0;12.016238205191522;4.993243224329347
1736949118.0;48.85877;2.332252;37.2;9.94312792539439;6.034318420741844
1736949119.0;48.858776;2.332214;37.2;10.321571519022232;5.813068280292635
1736949120.0;48.858784;2.332178;37.2;10.034682140984055;5.9792626370242035
1736949121.0;48.858795;2.332143;37.4;10.240901151809208;5.858859402172835
1736949122.0;48.858803;2.332106;37.2;10.285370291101982;5.833528429395181
1736949123.0;48.858811;2.332064;37.2;11.547838671881571;5.195777470124959
1736949124.0;48.858821;2.33203;37.2;9.833373258184544;6.101670141531606
1736949125.0;48.858831;2.331996;37.0;9.833371628411305;6.10167115281635
1736949126.0;48.858844;2.331964;37.0;9.926885355587482;6.044191894109887
1736949127.0;48.858854;2.33193;37.0;9.833367876751149;6.101673480746805
1736949128.0;48.85886;2.331891;37.0;10.578642673655404;5.671805150335724
1736949129.0;48.858871;2.33185;37.0;11.691713864171247;5.131839582891899
1736949130.0;48.85888;2.331807;37.0;11.916726333838437;5.0349398248431285
1736949131.0;48.858892;2.331768;37.0;11.36738304704442;5.278259714807475
1736949132.0;48.858897;2.331733;37.0;9.459871871464971;6.342580620038388
1736949133.0;48.858907;2.331698;37.0;10.075210763585714;5.95521040779164
1736949134.0;48.858916;2.331654;37.0;12.168778204991575;4.93065112941152
1736949135.0;48.858929;2.331609;37.0;12.976669796134805;4.623682419496521
1736949136.0;48.85894;2.331572;37.0;10.720264708021846;5.596876722186041
1736949137.0;48.858951;2.33153;37.0;11.936819003838748;5.026464754194955
1736949138.0;48.858964;2.331499;37.0;9.702911543634954;6.183710912974323
1736949139.0;48.858972;2.331465;37.0;9.535449410485612;6.292309614061954
1736949140.0;48.858984;2.331432;37.0;9.95346802038609;6.028049708615292
1736949141.0;48.858993;2.331402;37.0;8.70548355625256;6.892207608261583
1736949142.0;48.859002;2.331365;37.0;10.41694697393557;5.759845005463412
1736949143.0;48.859015;2.331334;37.0;9.702904550616212;6.18371536966109
1736949144.0;48.859024;2.331297;36.8;10.416942957718796;5.7598472261519795
1736949145.0;48.85903;2.33126;36.8;10.0648019753396;5.961369150332986
1736949146.0;48.859039;2.331218;36.8;11.665168671533035;5.143517568367471
1736949147.0;48.859048;2.331175;36.8;11.91669012645199;5.0349551228839475
1736949148.0;48.859061;2.331135;36.8;11.778637123221674;5.093967949968468
1736949149.0;48.859072;2.331097;36.8;10.961621519929444;5.47364273533011
1736949150.0;48.859083;2.331058;36.8;11.204027590490368;5.355217087373664
1736949151.0;48.859096;2.331021;36.8;11.073244733468693;5.418465991151719
1736949152.0;48.85911;2.330992;36.8;9.492094685351281;6.321049461568823
1736949153.0;48.859121;2.330956;36.8;10.479951677660473;5.725217238157562
1736949154.0;48.859132;2.330917;37.0;11.204018359298978;5.355221499632934
1736949155.0;48.859142;2.33088;36.8;10.562078567640555;5.680700026586083
1736949156.0;48.859145;2.330846;36.8;9.061403613325492;6.6214907270839785
1736949157.0;48.859152;2.330802;36.8;11.956130091956847;5.018346198856043
1736949158.0;48.859163;2.330762;37.0;11.44738279134544;5.24137273066135
1736949159.0;48.859169;2.330724;37.0;10.321495128663573;5.81311130335909
1736949160.0;48.859178;2.330696;37.0;8.227419060716112;7.29268796899931
1736949161.0;48.85919;2.330659;37.0;10.890798067910303;5.509238131665463
1736949162.0;48.859203;2.330624;37.0;10.609803752185988;5.65514701321765
1736949163.0;48.859212;2.33059;37.0;9.677227070828014;6.200123192403939
1736949164.0;48.859226;2.330546;37.0;12.903847667608687;4.649775907585483
1736949165.0;48.859234;2.330505;37.0;11.294189774692454;5.312466072993167
1736949166.0;48.859246;2.330456;37.0;13.80661901239544;4.345741701580424
1736949167.0;48.859257;2.330423;36.8;9.766490908612186;6.1434552657077095
1736949168.0;48.859262;2.330386;36.8;9.976788813457933;6.013959112682083
1736949169.0;48.859277;2.330356;36.8;9.943064453432607;6.034356941062212
1736949170.0;48.859289;2.330318;36.8;11.128460530399934;5.3915813275426805
1736949171.0;48.859303;2.330283;36.8;10.811801800187123;5.549491297459926
1736949172.0;48.859314;2.330246;36.8;10.720198437131703;5.596911321359235
1736949173.0;48.859329;2.330211;36.8;11.024653492499006;5.4423479196714
1736949174.0;48.859343;2.330173;36.8;11.496816503799707;5.218836012575303
1736949175.0;48.859358;2.330128;36.8;13.317921274983686;4.505207589168115
1736949176.0;48.859368;2.330088;37.0;11.299374206533061;5.310028582406737
1736949177.0;48.859377;2.330055;37.0;9.432546134342637;6.360954841402582
1736949178.0;48.859388;2.330027;37.0;8.608195076584618;6.970102264899596
1736949179.0;48.859401;2.329984;37.0;12.494399414375717;4.80215158889235
1736949180.0;48.859409;2.329951;37.0;9.286987184073459;6.460652826451172
1736949181.0;48.859424;2.329915;37.2;11.247090370084166;5.334713070288151
1736949182.0;48.859437;2.329884;37.4;9.70284665557528;6.1837522667148255
1736949183.0;48.859447;2.329848;37.4;10.318062336985731;5.815045309905359
1736949184.0;48.859454;2.32982;37.4;7.909549903440725;7.585766665926144
1736949185.0;48.859462;2.329784;37.6;10.03456054044257;5.9793350947637744
1736949186.0;48.859473;2.32975;37.6;10.00294667813863;5.998232513938076
1736949187.0;48.859483;2.329706;37.8;12.293143074699806;4.880769680740511
1736949188.0;48.859502;2.329674;38.0;11.371642287184427;5.2762827465667455
1736949189.0;48.859515;2.329639;38.0;10.60975381590465;5.655173629953264
1736949190.0;48.859527;2.3296;38.0;11.367265169226297;5.278314450025612
1736949191.0;48.859542;2.329563;38.0;11.471291713169823;5.230448453430569
1736949192.0;48.859554;2.329527;38.2;10.654303700175698;5.6315270982007535
1736949193.0;48.859557;2.329498;38.2;7.7541689194430035;7.737773141561883
1736949194.0;48.859567;2.329462;38.4;10.318041414878044;5.815057101193966
1736949195.0;48.859574;2.329423;38.4;10.676528340448607;5.619804311546361
1736949207.0;48.859594;2.329375;38.6;1.2496737370782292;48.01253176711676
1736949208.0;48.859608;2.329338;38.6;11.26686592769899;5.325349603432592
1736949209.0;48.859623;2.329295;38.4;12.848515758197356;4.669800086575758
1736949210.0;48.85964;2.329253;38.0;13.015787018023222;4.609786555120854
1736949211.0;48.859651;2.329207;38.0;12.924649049418711;4.6422923957613005
1736949212.0;48.859659;2.329166;37.8;11.294101915495203;5.312507399785513
1736949213.0;48.859669;2.32913;37.8;10.318023629500097;5.815067124720955
1736949214.0;48.859686;2.329092;37.8;12.127700581176107;4.947351692795617
1736949215.0;48.859697;2.329057;37.8;10.240751465585474;5.8589450394956675
1736949216.0;48.859712;2.329018;37.8;11.924610099394824;5.031611054775285
1736949217.0;48.859728;2.32898;37.6;11.907637564794568;5.038782854576674
1736949218.0;48.859738;2.328938;37.4;11.794828877866077;5.0869750312863555
1736949219.0;48.859752;2.3289;37.4;11.496745291612466;5.218868338656979
1736949220.0;48.859766;2.328867;37.2;10.363567771767398;5.789512002174868
1736949221.0;48.859776;2.328826;37.0;11.546694093908236;5.196292506931017
1736949222.0;48.859787;2.328799;36.8;8.3822617306279;7.15797262459204
1736949223.0;48.859796;2.328766;36.8;9.432478992114271;6.3610001199219335
1736949224.0;48.859805;2.328734;36.8;9.188906497554306;6.529612638453709
1736949225.0;48.859814;2.328702;36.8;9.188905109970362;6.529613624467336
1736949226.0;48.859828;2.32867;36.8;10.142372675869794;5.915775520924101
1736949227.0;48.859841;2.328634;36.8;10.840667227548987;5.534714675820342
1736949228.0;48.859854;2.3286;36.8;10.380317333330037;5.780170111692705
1736949229.0;48.85987;2.328562;36.8;11.907613723844065;5.038792943027258
1736949230.0;48.859884;2.328526;36.8;11.038449817983121;5.4355458410701765
1736949231.0;48.859898;2.328488;36.8;11.496719873004936;5.218879877284302
1736949232.0;48.859912;2.328455;36.6;10.363546523265775;5.789523872479584
1736949233.0;48.85992;2.32842;36.6;9.784501819730965;6.132146644298929
1736949234.0;48.859935;2.328384;36.6;11.247008803694927;5.334751759088913
1736949235.0;48.859951;2.328351;36.6;10.817558077240388;5.546538282631184
1736949236.0;48.859961;2.328312;36.6;11.052634170479005;5.428570155724216
1736949237.0;48.85997;2.328278;36.6;9.677101385103454;6.200203719303967
1736949238.0;48.859977;2.328238;36.6;10.931562171624225;5.488694027258606
1736949239.0;48.859987;2.328203;36.6;10.075028530594917;5.955318123199109
1736949240.0;48.859997;2.328163;36.6;11.299250554145178;5.31008669225312
1736949241.0;48.860014;2.328122;36.6;12.791297050272432;4.690689283830064
1736949242.0;48.860033;2.328088;36.6;11.769599972585425;5.097879294092934
1736949243.0;48.860051;2.328056;36.6;11.107766199247388;5.401626116695302
1736949244.0;48.86007;2.328023;36.6;11.569279400095924;5.186148412968791
1736949245.0;48.860092;2.327995;36.4;11.501296517421288;5.21680315859317
1736949246.0;48.86011;2.327962;36.2;11.31007863902486;5.30500290183421
1736949247.0;48.860131;2.327928;36.2;12.302247047110784;4.8771577883482
1736949248.0;48.860144;2.327889;36.2;11.542054597062794;5.198381232338713
1736949249.0;48.860163;2.327851;36.0;12.594408129563794;4.764019029934207
1736949250.0;48.860181;2.327815;36.0;11.931541766481406;5.028687924351449
1736949251.0;48.860196;2.327776;36.0;11.924524536689544;5.031647158374421
1736949252.0;48.860214;2.327745;35.8;10.9080707500828;5.500514378268454
1736949253.0;48.860232;2.327707;35.8;12.356723401521883;4.855656151744099
1736949254.0;48.860243;2.327671;35.4;10.479759169801433;5.725322407493536
1736949255.0;48.86026;2.327629;35.2;13.01567060116338;4.609827786717115
1736949256.0;48.860274;2.327588;35.0;12.194685739962134;4.9201759913647685
1736949257.0;48.860287;2.327543;34.8;12.9763757158916;4.623787204814101
1736949258.0;48.860307;2.327499;34.6;14.113818520608413;4.251152862167704
1736949259.0;48.860326;2.327463;34.6;12.17749548910043;4.927121513097952
1736949260.0;48.860341;2.327423;34.2;12.153439515480507;4.9368740366523145
1736949261.0;48.860362;2.327387;34.0;12.69304458400106;4.726998286575545
1736949262.0;48.860377;2.32735;33.8;11.471153654272083;5.230511403502543
1736949263.0;48.860394;2.327316;33.4;11.268648038207909;5.3245074117641895
1736949264.0;48.860408;2.327285;33.0;9.923210750949881;6.046430082547285
1736949265.0;48.860424;2.327247;32.6;11.907520664221677;5.038832322187857
1736949266.0;48.860435;2.327207;32.4;11.447136034889887;5.241485714603649
1736949267.0;48.860448;2.327161;32.4;13.218742065082335;4.539009816863862
1736949268.0;48.860462;2.327123;32.0;11.496621672547457;5.2189244552834815
1736949269.0;48.860471;2.327081;32.0;11.664867936181375;5.143650174889307
1736949270.0;48.860479;2.327046;31.8;9.784404637061053;6.132207551263153
1736949271.0;48.86049;2.327005;31.8;11.691390763446682;5.131981405291058
1736949272.0;48.860501;2.326966;31.8;11.20376043250921;5.355344784586966
1736949273.0;48.860508;2.326927;31.8;10.676343502742668;5.619901606255595
1736949274.0;48.86052;2.326887;31.8;11.607019633297023;5.16928564744374
1736949275.0;48.860534;2.326853;31.8;10.586608187300051;5.667537603968138
1736949276.0;48.860545;2.326817;31.8;10.479707351578629;5.7253507170657585
1736949277.0;48.860556;2.326776;31.8;11.69137758947038;5.131987188065663
1736949278.0;48.86057;2.326739;31.8;11.266703916277796;5.325426180172694
1736949279.0;48.860578;2.326705;31.6;9.535179066575592;6.2924880152825535
1736949280.0;48.860589;2.326665;31.6;11.447106160181345;5.241499393856366
1736949281.0;48.8606;2.326626;31.6;11.203741781132203;5.35535369987228
1736949282.0;48.860612;2.326585;31.6;11.847970626826681;5.064158402295954
1736949283.0;48.860621;2.32655;31.6;9.922640334472339;6.046777669805629
1736949284.0;48.860633;2.326513;31.6;10.890546458065003;5.509365414401859
1736949285.0;48.860649;2.32648;31.8;10.81746086532085;5.546588127011484
1736949286.0;48.860664;2.326443;31.8;11.47110620390285;5.23053303957608
1736949287.0;48.860684;2.326404;31.6;13.047628381874205;4.598536856196191
1736949288.0;48.860696;2.326369;31.6;10.419018850095009;5.75869963028744
1736949289.0;48.860703;2.326331;31.6;10.421645827933718;5.757248038421979
1736949290.0;48.860711;2.326294;31.6;10.285017603653323;5.833728469136261
1736949291.0;48.86072;2.326253;31.6;11.413872456190179;5.256761036212535
1736949292.0;48.860728;2.326216;31.6;10.285014463750114;5.833730250110202
1736949293.0;48.860739;2.326176;31.6;11.44707706428542;5.24151271656923
1736949294.0;48.86075;2.326138;31.6;10.961314765876189;5.473795916050762
1736949295.0;48.860762;2.3261;31.6;11.128195378339889;5.391709793016847
1736949296.0;48.860775;2.326063;31.6;11.072956902783453;5.418606838875853
1736949297.0;48.860786;2.326028;31.6;10.240570748907539;5.859048433057384
1736949298.0;48.860799;2.325995;31.6;10.152485248343647;5.909883002271671
1736949299.0;48.860808;2.325962;31.6;9.432316822818201;6.361109484241552
1736949300.0;48.860817;2.325924;31.6;10.664853169567861;5.62595649898021
1736949301.0;48.860828;2.32589;31.6;10.002729467383194;5.9983627664476415
1736949302.0;48.86084;2.325854;31.6;10.654086735994884;5.631641780922405
1736949303.0;48.860852;2.325818;31.6;10.654084712109313;5.631642850727916
1736949304.0;48.860861;2.325778;31.6;11.163510694174455;5.374653336544953
1736949305.0;48.860872;2.325736;31.6;11.936424935309084;5.026630697648361
1736949306.0;48.860885;2.325697;31.6;11.541919166601167;5.198442229055105
1736949307.0;48.860894;2.325661;31.6;10.16916670984358;5.900188453191649
1736949308.0;48.860906;2.325629;31.6;9.722668912309786;6.171145036527422
1736949309.0;48.860918;2.325591;31.6;11.128167301746563;5.391723396410748
1736949310.0;48.860926;2.325555;31.4;10.034297971188868;5.979491557085101
1736949311.0;48.860941;2.325513;31.4;12.615334234119855;4.756116555177903
1736949312.0;48.86095;2.325476;31.4;10.416591532862302;5.760041546288129
1736949313.0;48.860961;2.325434;31.4;11.936406674494362;5.0266383875984735
1736949314.0;48.860972;2.325398;31.4;10.47963408850034;5.725390742968788
1736949315.0;48.860984;2.325362;31.6;10.654062444292627;5.631654621298184
1736949316.0;48.860993;2.325327;31.6;9.922576586774882;6.046816517392252
1736949317.0;48.861002;2.325297;31.6;8.705195364928477;6.892435779411479
1736949318.0;48.861012;2.325262;31.6;10.074855579388002;5.9554203558761785
1736949319.0;48.861023;2.325229;31.4;9.766217799365814;6.143627065525428
1736949320.0;48.861031;2.325192;31.4;10.284958450258028;5.833762021517425
1736949321.0;48.861042;2.32515;31.4;11.93639005761638;5.02664538527837
1736949322.0;48.861052;2.325108;31.2;11.794556014431613;5.087092716892865
1736949323.0;48.861065;2.325066;31.2;12.254410130775367;4.896196500663688
1736949324.0;48.861073;2.325032;31.0;9.53509574771311;6.292542999832
1736949325.0;48.861081;2.324998;31.0;9.535094394119573;6.292543893115819
1736949326.0;48.861091;2.324961;31.0;10.561727929158815;5.6808886199721185
1736949327.0;48.861104;2.324913;31.0;13.705803480813822;4.377707595471617
1736949328.0;48.861114;2.324876;31.0;10.561723789011575;5.680890846854378
1736949329.0;48.861123;2.324838;31.0;10.664795642408558;5.6259868460498215
1736949330.0;48.861133;2.324799;31.0;11.052410273431683;5.4286801263821065
1736949331.0;48.861141;2.32476;31.0;10.788224320501595;5.561619615748806
1736949332.0;48.861152;2.32472;31.0;11.446996937935856;5.241549405954442
1736949333.0;48.861163;2.324686;31.0;10.002675759750527;5.9983949736161835
1736949334.0;48.861176;2.324647;31.0;11.541865983791357;5.198466182527165
1736949335.0;48.861188;2.324613;30.8;10.185273752590932;5.890857865723755
1736949336.0;48.861199;2.324581;31.0;9.531164669917862;6.295138325473614
1736949337.0;48.861206;2.324553;31.0;7.9093088131115215;7.585997894093606
1736949338.0;48.861214;2.324522;31.0;8.792694231726882;6.823846982361858
1736949339.0;48.861223;2.324491;30.8;8.946292439718903;6.706688877463661
1736949340.0;48.861233;2.324457;31.0;9.832979787779516;6.1019143021699636
1736949341.0;48.861246;2.324423;31.0;10.38010248337589;5.780289751097562
1736949342.0;48.861254;2.324388;31.0;9.784269904988275;6.132291993438411
1736949343.0;48.861262;2.32436;31.2;8.059850579985374;7.444306740499012
1736949344.0;48.861272;2.324316;31.0;12.292751840785764;4.880925018019785
1736949345.0;48.861286;2.324277;31.0;11.727816149820033;5.1160420007880765
1736949346.0;48.861298;2.324243;31.0;10.18525643952981;5.890867879097782
1736949347.0;48.86131;2.324208;31.0;10.41891874182193;5.7587549616984495
1736949348.0;48.861318;2.32417;31.0;10.536241402801556;5.694630343610595
1736949349.0;48.861324;2.324139;31.2;8.533664859852635;7.03097684117819
1736949350.0;48.861336;2.324102;31.0;10.890423876120522;5.509427427481703
1736949351.0;48.861347;2.324067;31.2;10.240477649959187;5.8591016992492655
1736949352.0;48.861357;2.324033;31.2;9.832959558223354;6.10192685576762
1736949353.0;48.861366;2.323996;31.2;10.416515624409362;5.760083521537666
1736949354.0;48.86138;2.323956;31.4;11.960496013492126;5.01651435963162
1736949355.0;48.861389;2.323917;31.4;10.913727027477703;5.497663616557096
1736949356.0;48.861398;2.323881;31.4;10.169077536962716;5.9002401920834116
1736949357.0;48.861404;2.323849;31.4;8.78743502155308;6.8279310006659575
1736949358.0;48.861416;2.323816;31.4;9.95309913105795;6.028273124777206
1736949359.0;48.861426;2.323781;31.4;10.074785715989599;5.955461653618554
1736949360.0;48.861439;2.323745;31.4;10.840402366319214;5.534849904318874
1736949361.0;48.861449;2.323718;31.2;8.178823176602638;7.336018728420916
1736949362.0;48.861459;2.323678;31.2;11.29896314265437;5.310221764818033
1736949363.0;48.861467;2.323637;31.2;11.29372813444906;5.312683224327231
1736949364.0;48.861479;2.323596;31.2;11.847799925205981;5.064231366057346
1736949365.0;48.861488;2.323558;31.2;10.664727021586463;5.626023045742667
1736949366.0;48.861499;2.323525;31.4;9.766144184923705;6.14367337445456
1736949367.0;48.861511;2.323497;31.2;8.81945398459111;6.803142247221752
1736949368.0;48.86152;2.323457;31.4;11.163379535571174;5.374716483374503
1736949369.0;48.861527;2.323422;31.4;9.660582830695736;6.210805398754489
1736949370.0;48.861536;2.323385;31.4;10.41648460468677;5.760100674751992
1736949371.0;48.861542;2.323348;31.4;10.064327270758263;5.961650330502369
1736949372.0;48.861554;2.323305;31.4;12.33256082179103;4.865169599973344
1736949373.0;48.861563;2.323268;31.4;10.416479681477306;5.760103397186349
1736949374.0;48.861572;2.323228;31.2;11.163369186184568;5.374721466190879
1736949375.0;48.861586;2.323188;31.2;11.960457806080518;5.01653038477314
1736949376.0;48.861595;2.323157;31.2;8.94623698580635;6.706730449371394
1736949377.0;48.861607;2.323122;31.2;10.41887031520444;5.758781728230262
1736949378.0;48.861619;2.323085;31.2;10.890374531128;5.509452391054299
1736949379.0;48.861631;2.323052;31.2;9.953066518930862;6.028292876962011
1736949380.0;48.861642;2.323021;31.2;9.297639011408704;6.45325118843362
1736949381.0;48.86165;2.322985;31.4;10.034168118173994;5.979568938189041
1736949382.0;48.861659;2.32295;31.6;9.922462443393238;6.046886077150167
1736949383.0;48.861669;2.322909;31.6;11.546311467431384;5.196464703835651
1736949384.0;48.861679;2.322867;31.6;11.794425812623453;5.087148874664387
1736949385.0;48.86169;2.322831;31.6;10.479510891797043;5.725458050429213
1736949386.0;48.8617;2.322796;31.6;10.074739483287257;5.955488983068253
1736949387.0;48.861706;2.322758;31.6;10.321001997443872;5.813389050293737
1736949388.0;48.861719;2.322716;31.6;12.254279514398522;4.896248688427684
1736949389.0;48.861734;2.322677;31.4;11.924252652933163;5.031761884485149
1736949390.0;48.861744;2.322645;31.4;9.352846913291357;6.4151589945018594
1736949391.0;48.861752;2.322613;31.4;9.03912427746849;6.637811159379665
1736949392.0;48.861761;2.322583;31.4;8.705086486857557;6.892521985919908
1736949393.0;48.861772;2.322544;31.4;11.203520962971249;5.355459252346291
1736949394.0;48.861783;2.322508;31.4;10.479494933380902;5.725466769288542
1736949395.0;48.861792;2.322475;31.4;9.43215914370165;6.361215824063482
1736949396.0;48.861806;2.322435;31.4;11.96041699670123;5.01654750135789
1736949397.0;48.861818;2.322398;31.4;10.89033983326739;5.509469944795875
1736949398.0;48.861829;2.322355;31.4;12.182129700777823;4.925247183681605
1736949399.0;48.86184;2.322316;31.4;11.20350815243821;5.355465375989596
1736949400.0;48.861853;2.322283;31.4;10.152328583353814;5.9099742002419555
1736949401.0;48.86186;2.322252;31.4;8.654802148241037;6.932567489390168
1736949402.0;48.861867;2.322221;31.4;8.654801069921028;6.932568353133445
1736949403.0;48.861883;2.322182;31.4;12.13077678787399;4.9460971089647305
1736949404.0;48.861893;2.322142;31.4;11.298877820975985;5.310261864112914
1736949405.0;48.861905;2.322112;31.6;9.266908414924803;6.474651233562113
1736949406.0;48.86192;2.32208;31.6;10.368693729512986;5.786649848593626
1736949407.0;48.861932;2.322046;31.4;10.185156670750791;5.89092558313854
1736949408.0;48.861944;2.32202;31.4;8.381309337632752;7.158786006214468
1736949409.0;48.861954;2.321989;31.4;9.114793072870132;6.582705665429525
1736949410.0;48.861967;2.32195;31.4;11.541721407747618;5.198531300514997
1736949411.0;48.861979;2.32191;31.4;11.606740573541106;5.1694099320852285
1736949412.0;48.86199;2.321875;31.2;10.240370941883597;5.859162753040242
1736949413.0;48.862002;2.321833;31.4;12.089626434606064;4.962932504535661
1736949414.0;48.862009;2.321796;31.2;10.167226900893874;5.901314152310791
1736949415.0;48.862022;2.321758;31.2;11.30657321980021;5.306647631744626
1736949416.0;48.862035;2.321725;31.0;10.15230152890667;5.909989949487008
1736949417.0;48.862043;2.32169;31.0;9.784132737169362;6.132377964585806
1736949418.0;48.862057;2.321656;31.2;10.586377801382534;5.667660943685976
1736949419.0;48.862068;2.321622;31.2;10.002530684119273;5.998481973692943
1736949420.0;48.86208;2.321581;31.2;11.847681601310574;5.064281943005869
1736949421.0;48.862089;2.321542;31.0;10.913591568128677;5.497731853482587
1736949422.0;48.862103;2.321495;31.0;13.621370554673767;4.404843092636724
1736949423.0;48.862112;2.321462;31.2;9.432107865510376;6.3612504071753815
1736949424.0;48.86212;2.32143;31.4;9.0390663975928;6.6378536632918905
1736949425.0;48.862126;2.321392;31.2;10.320920359141146;5.813435034101251
1736949426.0;48.862137;2.321356;31.4;10.479434195540259;5.7254999535694635
1736949427.0;48.862148;2.321323;31.2;9.766043813566238;6.143736516587465
1736949428.0;48.862158;2.321289;31.2;9.832828890538305;6.102007943790757
1736949429.0;48.862172;2.321251;31.4;11.496323929282083;5.219059620195206
1736949430.0;48.862183;2.321219;31.4;9.531018073215746;6.29523515107092
1736949431.0;48.862191;2.32119;31.4;8.302782087224594;7.2264934054238745
1736949432.0;48.862199;2.321149;31.4;11.29357679959955;5.312754414715406
1736949433.0;48.862214;2.321106;31.4;12.847998722609333;4.669988011005534
1736949434.0;48.862229;2.321067;31.4;11.924165149242166;5.031798809312304
1736949435.0;48.862239;2.321028;31.4;11.052198981302707;5.428783910016781
1736949436.0;48.862248;2.32099;31.4;10.664584143686389;5.626098419929576
1736949437.0;48.862258;2.32095;31.4;11.298806067356034;5.310295587190323
1736949438.0;48.862264;2.320915;31.4;9.552002765875608;6.281405216333179
1736949439.0;48.862276;2.320874;31.4;11.847643006380427;5.064298440431368
1736949440.0;48.862289;2.32084;31.6;10.379941497058578;5.780379399730002
1736949441.0;48.862296;2.320807;31.6;9.156159251350923;6.552965971091804
1736949442.0;48.862305;2.32077;31.6;10.416344284595452;5.760178269907317
1736949443.0;48.862318;2.320729;31.6;12.015546730927605;4.993530576978412
1736949444.0;48.862326;2.320697;31.6;9.039034003508062;6.637877452027939
1736949445.0;48.862336;2.320666;31.6;9.114737207888226;6.58274601137966
1736949446.0;48.86235;2.320619;31.6;13.621314974329318;4.40486106613611
1736949447.0;48.86236;2.320585;31.6;9.832795938562152;6.102028393032409
1736949448.0;48.862374;2.320538;31.6;13.621309572670075;4.40486281292546
1736949449.0;48.862386;2.320495;31.6;12.332387697440323;4.865237898128473
1736949450.0;48.862395;2.320456;31.4;10.913532346260446;5.497761686715409
1736949451.0;48.862408;2.320424;31.4;9.926376001532367;6.044502040899681
1736949452.0;48.86242;2.320382;31.4;12.08954179363925;4.962967250881931
1736949453.0;48.862434;2.320346;31.4;11.038034919805733;5.435750152623723
1736949454.0;48.862446;2.320312;31.4;10.185075774601676;5.8909723725002445
1736949455.0;48.862457;2.320274;31.4;10.96100271011981;5.473951753027544
1736949456.0;48.862469;2.32024;31.4;10.185072154504937;5.890974466338124
1736949457.0;48.86248;2.320207;31.4;9.765992466939194;6.1437688184911
1736949458.0;48.862491;2.32017;31.2;10.719635471752111;5.597205255543365
1736949459.0;48.862506;2.320139;31.4;10.154434942749251;5.908748279769408
1736949460.0;48.862516;2.320102;31.2;10.561471554907916;5.681026520600531
1736949461.0;48.862527;2.320063;31.2;11.203378715253992;5.355527249856048
1736949462.0;48.86254;2.320027;31.2;10.84021987635643;5.534943080893203
1736949463.0;48.862549;2.319992;31.2;9.922309916926283;6.046979030321067
1736949464.0;48.86256;2.319958;31.2;10.00245180995227;5.99852927462255
1736949465.0;48.86257;2.319925;31.2;9.592107644407559;6.255142480076474
1736949466.0;48.862581;2.319883;31.0;11.936074344521195;5.026778341703337
1736949467.0;48.862593;2.319842;31.2;11.84758059499292;5.064325118442957
1736949468.0;48.862606;2.319797;31.2;12.975873514185574;4.623966157993633
1736949469.0;48.862618;2.319759;31.0;11.127861275583829;5.391871673638569
1736949470.0;48.86263;2.31972;31.0;11.366689109065636;5.278581953310072
1736949471.0;48.862638;2.319688;30.8;9.038984936026981;6.637913485269348
1736949472.0;48.86265;2.319648;30.8;11.606612232415644;5.1694670932857045
1736949473.0;48.86266;2.319611;30.6;10.561445646031222;5.681040457046407
1736949474.0;48.862673;2.319574;30.6;11.072631524177043;5.418766069203175
1736949475.0;48.862686;2.319536;30.6;11.306455615861822;5.3067028287650135
1736949476.0;48.862697;2.319506;30.6;9.065718702777723;6.618339038207317
1736949477.0;48.862713;2.319476;30.4;10.189433231912355;5.888453129275688
1736949478.0;48.862733;2.319448;30.2;10.900041669232728;5.504566112748035
1736949479.0;48.862748;2.319412;30.2;11.246559798691381;5.334964742461196
1736949480.0;48.862753;2.319376;30.0;9.717498165406676;6.174428744797093
1736949481.0;48.862762;2.319338;30.0;10.66448750898798;5.62614939999998
1736949482.0;48.862767;2.31932;29.8;5.158741561951359;11.630743521352956
1736949483.0;48.862777;2.319283;29.8;10.56142460286528;5.681051776265315
1736949484.0;48.86279;2.319245;29.8;11.30643720127395;5.306711471695038
1736949485.0;48.862805;2.319199;29.6;13.553478852031217;4.426907707979932
1736949486.0;48.862818;2.319152;29.6;13.461422065421962;4.457181396467806
1736949487.0;48.862832;2.319107;29.6;13.141517866775017;4.565682640944752
1736949488.0;48.862842;2.319061;29.4;12.79304473316232;4.69004847958259
1736949489.0;48.862862;2.318992;29.6;19.906975573840747;3.0140188687850946
1736949490.0;48.862875;2.318942;29.6;14.195517588368624;4.226686320276351
1736949491.0;48.862882;2.3189;29.6;11.442398264526112;5.243655972543174
1736949492.0;48.862887;2.318857;29.8;11.533095519400652;5.202419411082625
1736949493.0;48.862892;2.318823;29.8;9.201164206214278;6.520913946897854
1736949494.0;48.862906;2.318784;30.0;11.727524860490435;5.116169073504812
1736949495.0;48.862918;2.318755;30.0;9.041936680315573;6.635746535432046
